image_id,ground_truth,clean_prediction,blur_prediction,clean_original_margin,blur_original_margin,clean_reconstructed_margin,blur_reconstructed_margin,candidate_6730_clean_value,candidate_6730_blur_value,candidate_6730_restored_margin,candidate_3122_clean_value,candidate_3122_blur_value,candidate_3122_restored_margin,candidate_22739_clean_value,candidate_22739_blur_value,candidate_22739_restored_margin,candidate_6966_clean_value,candidate_6966_blur_value,candidate_6966_restored_margin,all4_restored_margin,all4_restored_prediction,all4_margin_recovery,all4_true_logit_recovery
ILSVRC2012_val_00011064.JPEG,486,486,430,1.1974239349365234,-7.951760768890381,1.1988086700439453,-7.945991039276123,7.863734722137451,11.184677124023438,-7.852565288543701,7.517462730407715,8.741507530212402,-7.940971374511719,8.702802658081055,15.63645076751709,-7.854207992553711,24.397029876708984,25.47509002685547,-7.532014846801758,-7.340487480163574,430,0.6055035591125488,0.5043128728866577
ILSVRC2012_val_00011065.JPEG,668,668,916,5.489917755126953,-4.331588268280029,5.479837417602539,-4.354920864105225,8.002867698669434,7.9403395652771,-4.382084369659424,9.815071105957031,10.41385269165039,-4.419569492340088,12.373637199401855,16.025840759277344,-4.253854274749756,16.95930290222168,15.177618980407715,-3.663990020751953,-3.7545323371887207,916,0.6003885269165039,0.26967811584472656
ILSVRC2012_val_00011066.JPEG,533,533,911,4.089487552642822,-1.0722551345825195,4.085011005401611,-1.0746498107910156,10.380630493164062,8.05534839630127,-1.0720596313476562,6.698365688323975,9.398579597473145,-1.0356197357177734,15.198673248291016,22.655372619628906,-1.043421745300293,21.546175003051758,22.76665687561035,-0.9514389038085938,-0.8827552795410156,911,0.19189453125,0.5151748657226562
ILSVRC2012_val_00011071.JPEG,119,119,32,0.16718006134033203,-2.4389595985412598,0.17683982849121094,-2.409736156463623,5.508565902709961,6.768676280975342,-2.3747525215148926,6.8146538734436035,8.952604293823242,-2.41868257522583,14.240934371948242,17.848037719726562,-2.431094169616699,9.481914520263672,12.451672554016113,-2.437903881072998,-2.4283409118652344,32,-0.018604755401611328,0.026999950408935547
ILSVRC2012_val_00011072.JPEG,582,582,860,0.412078857421875,-3.148906707763672,0.42747020721435547,-3.1505303382873535,12.819426536560059,10.370381355285645,-3.148843288421631,8.837686538696289,11.068115234375,-3.1480445861816406,20.660419464111328,30.275266647338867,-2.981114387512207,20.67037582397461,22.431243896484375,-2.940629482269287,-2.8436574935913086,860,0.3068728446960449,0.4312291145324707
ILSVRC2012_val_00011080.JPEG,921,921,585,0.24794769287109375,-5.355938911437988,0.2567110061645508,-5.354339599609375,11.078484535217285,11.907341957092285,-5.363194465637207,8.37332820892334,10.282705307006836,-5.346200942993164,26.14729118347168,29.522687911987305,-5.451470851898193,12.269031524658203,17.93359375,-5.384726047515869,-5.462470054626465,585,-0.10813045501708984,0.17349910736083984
ILSVRC2012_val_00011081.JPEG,499,499,477,0.13559436798095703,-3.683957099914551,0.1160268783569336,-3.6917457580566406,7.510087013244629,8.899002075195312,-3.6912546157836914,8.092430114746094,10.697256088256836,-3.6793298721313477,13.422722816467285,14.377887725830078,-3.7008228302001953,14.785978317260742,14.604801177978516,-3.834514617919922,-3.8317203521728516,477,-0.13997459411621094,-0.1496438980102539
ILSVRC2012_val_00011084.JPEG,277,277,280,0.5579242706298828,-0.2410573959350586,0.5603399276733398,-0.24076461791992188,10.407854080200195,9.70598316192627,-0.24050045013427734,10.352509498596191,9.09657096862793,-0.24649715423583984,8.776033401489258,11.751526832580566,-0.2641439437866211,16.002395629882812,16.596242904663086,-0.2435140609741211,-0.26992225646972656,280,-0.029157638549804688,-0.1311044692993164
ILSVRC2012_val_00011085.JPEG,305,305,430,6.7200727462768555,-2.061642646789551,6.736748695373535,-2.0241947174072266,6.753633499145508,11.233769416809082,-1.9727625846862793,10.55202579498291,8.540502548217773,-1.9687161445617676,14.508279800415039,21.33011817932129,-1.8718914985656738,12.981595039367676,18.579914093017578,-1.7177915573120117,-1.4193339347839355,430,0.604860782623291,0.1962604522705078
ILSVRC2012_val_00011086.JPEG,997,997,947,0.5898675918579102,-0.9401063919067383,0.5756807327270508,-0.9384212493896484,10.637033462524414,9.749995231628418,-0.942845344543457,4.198951721191406,7.4840216636657715,-0.9483776092529297,15.16522216796875,33.69133377075195,-0.8639450073242188,15.620085716247559,27.49012565612793,-0.9106206893920898,-0.8284053802490234,947,0.110015869140625,0.9548330307006836
ILSVRC2012_val_00011092.JPEG,359,359,358,2.3018741607666016,-0.7286491394042969,2.303736686706543,-0.7333383560180664,9.30620002746582,11.946184158325195,-0.7387895584106445,8.646363258361816,11.20062255859375,-0.7344369888305664,24.772680282592773,30.286638259887695,-0.7324190139770508,16.019224166870117,19.555585861206055,-0.7145528793334961,-0.7204141616821289,358,0.0129241943359375,0.0639944076538086
ILSVRC2012_val_00011093.JPEG,48,48,901,3.4829025268554688,-1.6623516082763672,3.484315872192383,-1.6317033767700195,8.824679374694824,9.904647827148438,-1.6541223526000977,8.328070640563965,9.652318954467773,-1.6194019317626953,12.555095672607422,23.220216751098633,-1.4977397918701172,13.989734649658203,22.032913208007812,-1.3123159408569336,-1.1555018424987793,901,0.47620153427124023,0.3664975166320801
ILSVRC2012_val_00011099.JPEG,904,904,651,0.7083864212036133,-5.628142356872559,0.6833133697509766,-5.59079647064209,6.564925670623779,11.31032657623291,-5.5442962646484375,12.116308212280273,12.664444923400879,-5.570384979248047,19.00330924987793,35.014522552490234,-5.717877388000488,17.92072105407715,25.408472061157227,-5.567268371582031,-5.602823257446289,651,-0.012026786804199219,0.22161197662353516
ILSVRC2012_val_00011114.JPEG,616,616,121,5.78569221496582,-4.71298885345459,5.767207622528076,-4.724931716918945,7.031375885009766,9.528655052185059,-4.68961763381958,14.475117683410645,14.425789833068848,-4.735753059387207,12.881335258483887,25.711240768432617,-4.6483893394470215,14.19168758392334,26.971473693847656,-4.455132961273193,-4.229490280151367,121,0.4954414367675781,0.09201192855834961
ILSVRC2012_val_00011115.JPEG,653,653,421,1.2213501930236816,-3.8709378242492676,1.2282347679138184,-3.863771915435791,10.533748626708984,10.08687686920166,-3.8859000205993652,11.501940727233887,12.158184051513672,-3.8734333515167236,19.3411865234375,28.098281860351562,-3.7283096313476562,15.590765953063965,23.69525718688965,-3.8987412452697754,-3.644716739654541,421,0.21905517578125,0.3193659782409668
ILSVRC2012_val_00011119.JPEG,463,463,647,0.3947606086730957,-1.4990110397338867,0.43565988540649414,-1.4912118911743164,6.750033855438232,7.933603286743164,-1.5545954704284668,8.138530731201172,9.332601547241211,-1.4753632545471191,10.701950073242188,17.43854522705078,-1.2193574905395508,11.13935661315918,15.882899284362793,-1.100919246673584,-0.9825458526611328,647,0.5086660385131836,0.17406558990478516
ILSVRC2012_val_00011120.JPEG,38,38,43,3.3168458938598633,-0.5541648864746094,3.3316612243652344,-0.5569124221801758,8.043012619018555,9.030194282531738,-0.5540838241577148,9.271328926086426,12.242952346801758,-0.5966634750366211,13.514995574951172,20.62051010131836,-0.4855365753173828,12.526789665222168,12.748916625976562,-0.6595859527587891,-0.6278486251831055,43,-0.07093620300292969,0.031118392944335938
ILSVRC2012_val_00011123.JPEG,397,397,973,3.5384836196899414,-0.21965408325195312,3.5471858978271484,-0.20438385009765625,9.18990707397461,10.359257698059082,-0.18827247619628906,6.5390143394470215,5.830522060394287,-0.22491741180419922,11.674530982971191,16.123374938964844,-0.15611553192138672,21.734272003173828,23.489116668701172,-0.1141672134399414,-0.10337638854980469,973,0.10100746154785156,0.1763629913330078
ILSVRC2012_val_00011132.JPEG,743,743,699,4.420892715454102,-1.2702689170837402,4.44828987121582,-1.2532801628112793,6.526012897491455,7.637461185455322,-1.227048397064209,7.046302795410156,8.735595703125,-1.2644705772399902,15.267675399780273,17.153966903686523,-1.347710132598877,13.045597076416016,15.300546646118164,-1.3859357833862305,-1.4197254180908203,699,-0.16644525527954102,0.09015369415283203
ILSVRC2012_val_00011134.JPEG,414,414,399,3.1525683403015137,-1.668940544128418,3.1590638160705566,-1.6496362686157227,11.286725997924805,10.963780403137207,-1.6278443336486816,12.241296768188477,12.343811988830566,-1.660738468170166,19.716045379638672,25.06128692626953,-1.6787667274475098,19.11195945739746,24.462493896484375,-1.1210017204284668,-1.16680908203125,399,0.48282718658447266,0.1973876953125
ILSVRC2012_val_00011136.JPEG,664,664,851,1.6071949005126953,-2.021531105041504,1.6091995239257812,-2.020554542541504,7.570574760437012,7.722783088684082,-2.037456512451172,9.232118606567383,11.25832462310791,-1.9906482696533203,12.018261909484863,22.726089477539062,-1.8453688621520996,12.686482429504395,21.13037109375,-1.824129581451416,-1.7418599128723145,782,0.27869462966918945,0.5271701812744141
ILSVRC2012_val_00011137.JPEG,119,119,120,3.782637596130371,-2.3546648025512695,3.791048049926758,-2.351594924926758,8.162095069885254,10.255099296569824,-2.3625307083129883,7.786144733428955,10.595332145690918,-2.3519229888916016,20.940853118896484,32.31924057006836,-2.3972368240356445,15.549312591552734,20.626855850219727,-2.0147924423217773,-2.0361099243164062,120,0.31548500061035156,0.4635906219482422
ILSVRC2012_val_00011147.JPEG,550,550,650,5.828106880187988,-3.837634325027466,5.839499473571777,-3.8326833248138428,5.4923319816589355,14.71517276763916,-3.73152232170105,12.240306854248047,13.876927375793457,-3.8353567123413086,16.50360679626465,61.897132873535156,-4.904075622558594,10.897989273071289,49.323856353759766,-3.9054644107818604,-4.407998085021973,650,-0.5753147602081299,0.3047811985015869
ILSVRC2012_val_00011167.JPEG,309,309,946,0.9825811386108398,-1.985313892364502,0.9826993942260742,-1.961308479309082,8.431147575378418,8.222196578979492,-1.9667057991027832,7.779166221618652,8.11479377746582,-1.9510822296142578,19.690797805786133,20.175010681152344,-1.8449931144714355,18.55978775024414,16.583040237426758,-2.0272865295410156,-1.9107913970947266,946,0.05051708221435547,0.20987987518310547
ILSVRC2012_val_00011169.JPEG,55,55,64,2.0027904510498047,-2.737755298614502,2.0012950897216797,-2.739861011505127,7.172955513000488,7.2453813552856445,-2.7415146827697754,9.987778663635254,9.646754264831543,-2.742262840270996,20.192596435546875,34.40776824951172,-2.58612060546875,18.611103057861328,27.962051391601562,-2.667623996734619,-2.5495095252990723,64,0.1903514862060547,0.8627433776855469
ILSVRC2012_val_00011191.JPEG,161,161,166,1.746027946472168,-1.544968605041504,1.740178108215332,-1.5464763641357422,11.333206176757812,12.0847749710083,-1.545135498046875,10.882678031921387,11.200511932373047,-1.5386552810668945,11.21444034576416,16.848560333251953,-1.5329475402832031,12.192358016967773,15.472513198852539,-1.5961723327636719,-1.5766429901123047,166,-0.0301666259765625,0.12417125701904297
ILSVRC2012_val_00011203.JPEG,849,849,968,1.2632036209106445,-1.5608081817626953,1.2719058990478516,-1.564157485961914,8.164583206176758,8.08298397064209,-1.5659942626953125,8.56457233428955,9.701417922973633,-1.5903854370117188,13.318790435791016,18.9812068939209,-1.254734992980957,14.835065841674805,17.721023559570312,-1.550419807434082,-1.4637279510498047,968,0.10042953491210938,0.5923442840576172
ILSVRC2012_val_00011206.JPEG,866,866,590,2.3502607345581055,-2.506965160369873,2.3561573028564453,-2.501817226409912,7.9770283699035645,10.359415054321289,-2.5122103691101074,9.26876163482666,10.561715126037598,-2.506716728210449,16.09658432006836,18.55385971069336,-2.457029342651367,18.757251739501953,18.92736053466797,-1.8114705085754395,-1.7500734329223633,590,0.7517437934875488,0.5826830863952637
ILSVRC2012_val_00011208.JPEG,983,983,921,3.284607410430908,-4.883955001831055,3.2833738327026367,-4.903644561767578,8.250656127929688,10.33520793914795,-4.952801704406738,10.586579322814941,11.826131820678711,-4.920114517211914,17.206693649291992,28.106178283691406,-4.6685791015625,12.971780776977539,21.113821029663086,-3.998230218887329,-3.7784652709960938,921,1.1251792907714844,0.9948890209197998
ILSVRC2012_val_00011212.JPEG,226,226,221,0.035625457763671875,-0.5213232040405273,0.06325817108154297,-0.5154638290405273,7.5875444412231445,10.882052421569824,-0.5070838928222656,8.790748596191406,9.62092399597168,-0.5269918441772461,13.502641677856445,17.191146850585938,-0.516331672668457,12.837615013122559,21.048789978027344,-0.5636463165283203,-0.5616931915283203,221,-0.04622936248779297,-0.027029991149902344
ILSVRC2012_val_00011214.JPEG,249,249,248,1.3017396926879883,-0.42972373962402344,1.2951278686523438,-0.44423770904541016,7.928621292114258,10.400973320007324,-0.447967529296875,7.522923469543457,7.216629981994629,-0.4797821044921875,16.16780662536621,31.51286506652832,-0.41433143615722656,16.865827560424805,27.12370491027832,-0.38409423828125,-0.4154472351074219,248,0.02879047393798828,0.2084674835205078
ILSVRC2012_val_00011216.JPEG,360,360,337,2.6265554428100586,-3.5901384353637695,2.6343984603881836,-3.5933713912963867,7.977175235748291,7.480208873748779,-3.5494871139526367,8.13024616241455,9.789661407470703,-3.580249309539795,16.199748992919922,24.349594116210938,-3.532093048095703,15.605913162231445,21.91557502746582,-3.5627737045288086,-3.4530558586120605,337,0.14031553268432617,0.18018198013305664
ILSVRC2012_val_00011217.JPEG,403,403,623,7.830814838409424,-5.618788719177246,7.841047763824463,-5.582642555236816,10.771684646606445,12.444381713867188,-5.598807334899902,9.839035034179688,12.563695907592773,-5.506856918334961,20.3807430267334,23.183805465698242,-5.569872856140137,15.007901191711426,18.031003952026367,-5.432189464569092,-5.365603446960449,623,0.2170391082763672,0.12638425827026367
ILSVRC2012_val_00011221.JPEG,991,991,996,2.3035049438476562,-4.165884017944336,2.297718048095703,-4.16089391708374,9.323234558105469,12.341063499450684,-4.140556812286377,7.459332466125488,9.910919189453125,-4.171523094177246,9.084807395935059,11.780248641967773,-4.158082962036133,14.118331909179688,15.365681648254395,-4.1514763832092285,-4.139615535736084,996,0.02127838134765625,-0.02517986297607422
ILSVRC2012_val_00011226.JPEG,816,816,584,4.194546699523926,-0.15006589889526367,4.187041759490967,-0.14631223678588867,10.297828674316406,8.99786376953125,-0.14931392669677734,10.372197151184082,10.542011260986328,-0.14876317977905273,15.046126365661621,17.29374885559082,-0.14562654495239258,16.214658737182617,15.052339553833008,0.05418586730957031,0.037335872650146484,816,0.18364810943603516,0.05416727066040039
ILSVRC2012_val_00011229.JPEG,256,256,221,3.1671762466430664,-5.57786226272583,3.152202606201172,-5.588076114654541,7.443497657775879,9.880538940429688,-5.569072723388672,9.913017272949219,10.445242881774902,-5.576766014099121,13.211915016174316,23.59845542907715,-5.827350616455078,15.281091690063477,26.59244155883789,-6.047330856323242,-6.125742435455322,221,-0.5376663208007812,0.16375350952148438
ILSVRC2012_val_00011231.JPEG,721,721,636,0.4675159454345703,-4.154386043548584,0.46189212799072266,-4.149084568023682,4.664745330810547,6.155278205871582,-4.1488471031188965,7.753639221191406,8.756324768066406,-4.147228717803955,13.824634552001953,20.667526245117188,-4.095854759216309,14.426689147949219,17.99696159362793,-4.146651744842529,-4.084714889526367,636,0.06436967849731445,0.12970399856567383
ILSVRC2012_val_00011245.JPEG,367,367,369,3.7082290649414062,-2.5669498443603516,3.7153539657592773,-2.5649309158325195,8.347832679748535,11.615365028381348,-2.5567731857299805,14.829833030700684,16.9207763671875,-2.5454444885253906,16.994054794311523,23.17057991027832,-2.5793771743774414,19.457244873046875,23.820425033569336,-2.569045066833496,-2.5543127059936523,369,0.010618209838867188,0.023237228393554688
ILSVRC2012_val_00011246.JPEG,854,854,818,4.173749923706055,-4.3513383865356445,4.169366836547852,-4.345315933227539,2.0191168785095215,10.245038032531738,-4.320570468902588,6.0538010597229,12.739387512207031,-4.353946685791016,20.49766731262207,49.170772552490234,-4.743137836456299,14.959121704101562,32.79058837890625,-4.538224220275879,-4.845414161682129,818,-0.5000982284545898,0.5770416259765625
ILSVRC2012_val_00011251.JPEG,223,223,807,5.362714767456055,-2.962176561355591,5.366986274719238,-2.903097629547119,10.461132049560547,10.42841911315918,-2.859487771987915,9.94377613067627,11.94779109954834,-2.9431052207946777,17.472370147705078,22.70825958251953,-2.877716064453125,16.01494026184082,24.817668914794922,-2.696743965148926,-2.7886810302734375,256,0.11441659927368164,0.294950008392334
ILSVRC2012_val_00011256.JPEG,374,374,384,3.4291000366210938,-1.2599682807922363,3.4341039657592773,-1.2631378173828125,11.46838092803955,11.277236938476562,-1.2646770477294922,9.803366661071777,11.782039642333984,-1.25189208984375,18.384241104125977,55.81598663330078,-1.2927675247192383,17.836441040039062,38.14765930175781,-1.3454623222351074,-1.3230504989624023,384,-0.059912681579589844,0.17936182022094727
ILSVRC2012_val_00011270.JPEG,978,978,646,3.3577022552490234,-3.728323459625244,3.3493175506591797,-3.6849637031555176,7.832071781158447,8.47177505493164,-3.6981425285339355,6.958868980407715,6.627777099609375,-3.6119532585144043,26.06032943725586,26.583316802978516,-4.671881675720215,18.554241180419922,20.9288387298584,-4.429789066314697,-4.896387100219727,646,-1.211423397064209,-0.3508906364440918
ILSVRC2012_val_00011285.JPEG,917,917,481,1.5275907516479492,-0.19931411743164062,1.5253782272338867,-0.20976543426513672,11.274413108825684,12.4248628616333,-0.24057483673095703,9.15953254699707,14.457895278930664,-0.10264778137207031,19.278554916381836,26.759572982788086,-0.3433246612548828,16.00226402282715,19.280929565429688,-0.6180086135864258,-0.6502771377563477,481,-0.44051170349121094,0.09073448181152344
ILSVRC2012_val_00011286.JPEG,773,773,503,5.8701019287109375,-0.010528564453125,5.892830848693848,0.049564361572265625,7.698608875274658,6.379978179931641,0.041922569274902344,9.090350151062012,11.49231243133545,0.018029212951660156,13.115851402282715,16.844959259033203,0.07032299041748047,14.20585823059082,11.956462860107422,0.03982830047607422,0.004597663879394531,773,-0.044966697692871094,0.093841552734375
ILSVRC2012_val_00011297.JPEG,849,849,901,4.175264358520508,-4.767622470855713,4.157517433166504,-4.764181613922119,6.485778331756592,7.119881629943848,-4.775913715362549,6.929953575134277,7.689220905303955,-4.804354667663574,11.353743553161621,18.805227279663086,-4.701269626617432,14.959649085998535,17.43148422241211,-4.778709411621094,-4.809360980987549,901,-0.04517936706542969,0.00421905517578125
ILSVRC2012_val_00011304.JPEG,630,630,834,2.3559417724609375,-0.33759021759033203,2.356689453125,-0.33855247497558594,9.505290985107422,10.5974760055542,-0.3198566436767578,10.323174476623535,9.070828437805176,-0.34064483642578125,25.38330078125,33.402530670166016,-0.31345653533935547,20.310279846191406,30.380037307739258,-0.3150177001953125,-0.2699728012084961,834,0.06857967376708984,0.4582099914550781
ILSVRC2012_val_00011306.JPEG,970,970,782,2.9808506965637207,-1.7962579727172852,2.982469081878662,-1.7841424942016602,6.690993785858154,8.35865306854248,-1.7691941261291504,5.761409759521484,7.681568145751953,-1.8051033020019531,10.746639251708984,15.180848121643066,-1.586186408996582,12.784211158752441,12.096060752868652,-1.1164603233337402,-0.924586296081543,782,0.8595561981201172,0.6488056182861328
ILSVRC2012_val_00011308.JPEG,865,865,860,1.537796974182129,-0.02722644805908203,1.5389537811279297,-0.022767066955566406,8.423836708068848,9.500737190246582,-0.02054309844970703,11.96772575378418,14.538634300231934,-0.008488655090332031,19.163108825683594,30.010488510131836,-0.011415481567382812,21.999290466308594,32.45463562011719,-0.07699394226074219,-0.0636444091796875,860,-0.040877342224121094,0.1507558822631836
ILSVRC2012_val_00011325.JPEG,290,290,297,1.0324211120605469,-2.363616466522217,1.0289254188537598,-2.370960235595703,9.66887378692627,8.746857643127441,-2.2988710403442383,11.576946258544922,12.874604225158691,-2.360142230987549,15.376253128051758,28.21196174621582,-2.4178690910339355,18.643043518066406,28.79690933227539,-2.219789981842041,-2.1613874435424805,297,0.20957279205322266,0.20023632049560547
ILSVRC2012_val_00011329.JPEG,671,671,921,1.5390796661376953,-1.0424118041992188,1.4441490173339844,-1.0765976905822754,6.96096134185791,9.93726634979248,-1.1117191314697266,7.527799606323242,7.611527442932129,-1.1422810554504395,13.568242073059082,19.124507904052734,-0.7973666191101074,15.4298677444458,17.332645416259766,-0.07122087478637695,0.08308553695678711,671,1.1596832275390625,0.8179678916931152
ILSVRC2012_val_00011334.JPEG,484,484,693,1.5338468551635742,-1.8484721183776855,1.5434150695800781,-1.8504090309143066,9.701587677001953,11.735755920410156,-1.828084945678711,8.5409517288208,10.675619125366211,-1.8418641090393066,21.7410888671875,44.48662185668945,-1.151597499847412,16.16956901550293,27.193368911743164,-1.0237317085266113,-0.08269262313842773,693,1.767716407775879,2.3381714820861816
ILSVRC2012_val_00011359.JPEG,640,640,626,8.23808479309082,-2.1985325813293457,8.231939315795898,-2.2129740715026855,3.9463701248168945,10.434247016906738,-2.326508045196533,10.655203819274902,10.409079551696777,-2.2411317825317383,14.300990104675293,24.79594612121582,-1.6387863159179688,12.056058883666992,16.129135131835938,-1.3786373138427734,-1.030808448791504,626,1.1821656227111816,0.9079775810241699
ILSVRC2012_val_00011365.JPEG,700,700,281,5.364323616027832,-1.0662102699279785,5.3553876876831055,-1.0801210403442383,9.881461143493652,11.260920524597168,-1.1072149276733398,5.851743698120117,6.511545181274414,-1.0779657363891602,14.518579483032227,18.274526596069336,-1.2159576416015625,21.280210494995117,22.767887115478516,-1.011584758758545,-1.1752371788024902,281,-0.09511613845825195,0.07618570327758789
ILSVRC2012_val_00011379.JPEG,74,74,73,0.9054327011108398,-3.265078544616699,0.9084043502807617,-3.2646970748901367,8.385906219482422,12.392176628112793,-3.2722034454345703,7.287627696990967,9.83405876159668,-3.267322540283203,23.797639846801758,31.75948143005371,-3.235440254211426,17.37369155883789,21.551759719848633,-3.256753921508789,-3.2450780868530273,73,0.019618988037109375,0.09197711944580078
