image_id,image_path,ground_truth,clean_prediction,blur_prediction,clean_correct,blur_correct,classification_group,clean_true_class_logit,blur_true_class_logit,delta_true_class_logit,clean_classification_margin,blur_classification_margin,delta_classification_margin,clean_prediction_margin,blur_prediction_margin,sae_cosine_similarity,feature_retention,jaccard_similarity,relative_sae_change,clean_sae_norm,blur_sae_norm,norm_ratio,shared_feature_mean_signed_change,shared_feature_mean_absolute_change,shared_features_percent_increased,shared_features_percent_decreased
ILSVRC2012_val_00011011.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011011.JPEG,96,96,96,True,True,clean_correct_blur_correct,15.276627540588379,13.151080131530762,-2.125547409057617,7.8614606857299805,6.50526237487793,-1.3561983108520508,7.8614606857299805,6.50526237487793,0.9471129775047302,0.9953857660293579,0.9915412664413452,0.30341097712516785,407.3069152832031,392.88153076171875,0.9890483021736145,-0.3675123453140259,2.386593818664551,44.98622119426727,55.01377582550049
ILSVRC2012_val_00011012.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011012.JPEG,149,149,149,True,True,clean_correct_blur_correct,15.620461463928223,15.728684425354004,0.10822296142578125,11.773792266845703,10.909627914428711,-0.8641643524169922,11.773792266845703,10.909627914428711,0.9391860961914062,0.9946650266647339,0.9885043501853943,0.3318144679069519,368.7998352050781,362.5467224121094,1.0237418413162231,0.11657308042049408,2.23775577545166,52.24313735961914,47.75686264038086
ILSVRC2012_val_00011013.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011013.JPEG,318,318,318,True,True,clean_correct_blur_correct,15.682958602905273,15.483756065368652,-0.1992025375366211,11.0846529006958,10.599081039428711,-0.48557186126708984,11.0846529006958,10.599081039428711,0.9624233841896057,0.9968657493591309,0.993811309337616,0.25700342655181885,406.05047607421875,391.28253173828125,0.9755051136016846,-0.33569058775901794,2.1001670360565186,46.10887169837952,53.89112830162048
ILSVRC2012_val_00011014.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011014.JPEG,61,61,62,True,False,clean_correct_blur_wrong,13.559335708618164,10.230794906616211,-3.328540802001953,4.816247940063477,-0.2008991241455078,-5.017147064208984,4.816247940063477,0.2008991241455078,0.9105746746063232,0.9933680891990662,0.9868993759155273,0.44098061323165894,396.2162780761719,427.8179626464844,1.1300047636032104,1.1296300888061523,3.334970235824585,61.66430115699768,38.33569884300232
ILSVRC2012_val_00011015.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011015.JPEG,281,502,502,False,False,clean_wrong_blur_wrong,7.48299503326416,6.670929431915283,-0.812065601348877,-1.6411457061767578,-2.6464600563049316,-1.0053143501281738,1.0714902877807617,1.4907917976379395,0.9938033223152161,0.9989438652992249,0.9982933402061462,0.09484857320785522,357.5704650878906,365.4266662597656,1.0302846431732178,0.09728021174669266,0.5705878138542175,54.12999391555786,45.87000608444214
ILSVRC2012_val_00011016.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011016.JPEG,427,427,427,True,True,clean_correct_blur_correct,13.496959686279297,11.143016815185547,-2.35394287109375,4.014346122741699,4.1897478103637695,0.1754016876220703,4.014346122741699,4.1897478103637695,0.939312756061554,0.9961651563644409,0.9923979043960571,0.44462335109710693,388.1782531738281,450.0278625488281,1.1974999904632568,1.6742526292800903,3.534636974334717,63.357800245285034,36.642199754714966
ILSVRC2012_val_00011017.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011017.JPEG,642,642,642,True,True,clean_correct_blur_correct,13.402073860168457,10.41748046875,-2.984593391418457,7.5320258140563965,3.4072742462158203,-4.124751567840576,7.5320258140563965,3.4072742462158203,0.9237258434295654,0.9945568442344666,0.9895877242088318,0.40670129656791687,372.1287536621094,373.4127197265625,1.0287691354751587,-0.1788618266582489,2.9898087978363037,47.51450717449188,52.485495805740356
ILSVRC2012_val_00011018.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011018.JPEG,291,291,273,True,False,clean_correct_blur_wrong,14.194265365600586,5.761432647705078,-8.432832717895508,4.968877792358398,-1.2725272178649902,-6.241405010223389,4.968877792358398,0.4307126998901367,0.9289618730545044,0.9976629018783569,0.9946095943450928,0.4534470736980438,342.7370910644531,384.10601806640625,1.1506903171539307,1.2537639141082764,3.373908281326294,62.25943565368652,37.74056136608124
ILSVRC2012_val_00011019.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011019.JPEG,604,604,604,True,True,clean_correct_blur_correct,15.834781646728516,15.302879333496094,-0.5319023132324219,11.242635726928711,10.635740280151367,-0.6068954467773438,11.242635726928711,10.635740280151367,0.925933301448822,0.9952212572097778,0.9898697733879089,0.4730009436607361,409.0486755371094,453.065673828125,1.178571343421936,1.7128366231918335,3.873741865158081,64.473956823349,35.526043176651
ILSVRC2012_val_00011020.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011020.JPEG,883,492,773,False,False,clean_wrong_blur_wrong,5.768130302429199,4.494505882263184,-1.2736244201660156,-2.2082295417785645,-4.104475975036621,-1.8962464332580566,0.25798511505126953,1.3801050186157227,0.9109271168708801,0.9913620352745056,0.9840120673179626,0.42141786217689514,380.9923095703125,387.7215270996094,1.0790808200836182,0.18493367731571198,2.6657192707061768,51.41074061393738,48.58925938606262
ILSVRC2012_val_00011021.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011021.JPEG,991,991,991,True,True,clean_correct_blur_correct,13.768292427062988,12.713569641113281,-1.054722785949707,3.6909055709838867,3.330972671508789,-0.35993289947509766,3.6909055709838867,3.330972671508789,0.9452880024909973,0.9957088828086853,0.991443395614624,0.3403107523918152,372.7894592285156,378.9908447265625,1.0429010391235352,0.20121239125728607,2.4724597930908203,50.950342416763306,49.049654603004456
ILSVRC2012_val_00011022.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011022.JPEG,437,437,437,True,True,clean_correct_blur_correct,14.422091484069824,13.78310775756836,-0.6389837265014648,6.571850299835205,6.609872341156006,0.03802204132080078,6.571850299835205,6.609872341156006,0.9618489742279053,0.9981353878974915,0.9962520003318787,0.2837553322315216,367.1623840332031,368.37933349609375,1.0241719484329224,0.1290598064661026,2.1359736919403076,51.797908544540405,48.202088475227356
ILSVRC2012_val_00011023.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011023.JPEG,254,254,151,True,False,clean_correct_blur_wrong,12.362188339233398,6.5826897621154785,-5.77949857711792,6.5571184158325195,-0.7025861740112305,-7.25970458984375,6.5571184158325195,0.26177167892456055,0.9285496473312378,0.9965125918388367,0.993127167224884,0.3869997560977936,377.1501159667969,377.2695617675781,1.0253314971923828,0.1663871556520462,3.081258535385132,51.738059520721436,48.261940479278564
ILSVRC2012_val_00011024.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011024.JPEG,212,212,212,True,True,clean_correct_blur_correct,13.971251487731934,13.565082550048828,-0.40616893768310547,4.212838172912598,4.763287544250488,0.5504493713378906,4.212838172912598,4.763287544250488,0.9642664194107056,0.9962081909179688,0.992853581905365,0.2378152310848236,374.686279296875,381.3819274902344,1.0660473108291626,0.22664888203144073,1.3152836561203003,55.552637577056885,44.447362422943115
ILSVRC2012_val_00011025.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011025.JPEG,995,995,995,True,True,clean_correct_blur_correct,16.483734130859375,17.069561004638672,0.5858268737792969,10.443262100219727,9.948805809020996,-0.49445629119873047,10.443262100219727,9.948805809020996,0.9418458938598633,0.9958399534225464,0.9915175437927246,0.3511369526386261,383.6651916503906,415.63787841796875,1.1060538291931152,0.9000929594039917,2.620098829269409,61.57931089401245,38.42068612575531
ILSVRC2012_val_00011026.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011026.JPEG,439,439,439,True,True,clean_correct_blur_correct,13.260656356811523,12.733651161193848,-0.5270051956176758,3.8033103942871094,3.8069076538085938,0.003597259521484375,3.8033103942871094,3.8069076538085938,0.9271484017372131,0.995763897895813,0.9911102652549744,0.4297683537006378,371.1364440917969,402.9023132324219,1.1374207735061646,1.1729871034622192,3.1888513565063477,60.34321188926697,39.65678811073303
ILSVRC2012_val_00011027.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011027.JPEG,946,946,946,True,True,clean_correct_blur_correct,14.3571195602417,14.288630485534668,-0.06848907470703125,1.5536975860595703,3.761359214782715,2.2076616287231445,1.5536975860595703,3.761359214782715,0.9408862590789795,0.9953826665878296,0.990833580493927,0.3151862919330597,430.9088439941406,410.7730712890625,0.9977409243583679,-0.1561184823513031,2.525197982788086,48.258957266807556,51.741039752960205
ILSVRC2012_val_00011028.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011028.JPEG,857,857,846,True,False,clean_correct_blur_wrong,11.307382583618164,8.464120864868164,-2.84326171875,4.776508331298828,-0.5973615646362305,-5.373869895935059,4.776508331298828,0.5973615646362305,0.9038193225860596,0.9938464164733887,0.9882611036300659,0.4711017906665802,377.4925537109375,367.8233337402344,1.0341501235961914,-0.19796741008758545,3.3244104385375977,47.08510339260101,52.914899587631226
ILSVRC2012_val_00011029.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011029.JPEG,750,750,750,True,True,clean_correct_blur_correct,10.373795509338379,8.687980651855469,-1.6858148574829102,0.22891712188720703,1.7560129165649414,1.5270957946777344,0.22891712188720703,1.7560129165649414,0.9202662706375122,0.9939382076263428,0.9860562682151794,0.4227449595928192,330.5784912109375,336.8477478027344,1.093246340751648,0.3678274154663086,2.381049871444702,53.74910831451416,46.25089168548584
ILSVRC2012_val_00011030.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011030.JPEG,840,840,840,True,True,clean_correct_blur_correct,14.983736038208008,13.78065299987793,-1.2030830383300781,5.232979774475098,4.802542686462402,-0.4304370880126953,5.232979774475098,4.802542686462402,0.9291995167732239,0.9928027391433716,0.9858607053756714,0.3403749167919159,398.8795166015625,407.1502380371094,1.0565093755722046,0.3832368552684784,2.376941204071045,55.71611523628235,44.28388178348541
ILSVRC2012_val_00011031.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011031.JPEG,644,644,644,True,True,clean_correct_blur_correct,14.437836647033691,14.490233421325684,0.05239677429199219,10.23640251159668,9.97370433807373,-0.2626981735229492,10.23640251159668,9.97370433807373,0.9391604661941528,0.994093120098114,0.9886348247528076,0.43661728501319885,427.3421936035156,461.4498291015625,1.1577078104019165,1.1273423433303833,3.300588846206665,55.43620586395264,44.5637971162796
ILSVRC2012_val_00011032.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011032.JPEG,381,378,379,False,False,clean_wrong_blur_wrong,8.817012786865234,9.265608787536621,0.4485960006713867,-5.001433372497559,-0.9540443420410156,4.047389030456543,4.214016914367676,0.1661357879638672,0.9054308533668518,0.9949150085449219,0.9898348450660706,0.5635934472084045,333.94842529296875,390.1881103515625,1.2369322776794434,1.4616718292236328,3.629889726638794,62.57564425468445,37.42435574531555
ILSVRC2012_val_00011033.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011033.JPEG,778,778,860,True,False,clean_correct_blur_wrong,14.49460506439209,2.8243305683135986,-11.67027473449707,9.810888290405273,-2.9103891849517822,-12.721277236938477,9.810888290405273,0.7405638694763184,0.9060264229774475,0.9951098561286926,0.9893852472305298,0.5917544364929199,346.9190368652344,412.1255187988281,1.2840211391448975,1.907274603843689,3.812309980392456,65.71547985076904,34.28452014923096
ILSVRC2012_val_00011034.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011034.JPEG,60,60,36,True,False,clean_correct_blur_wrong,11.417654037475586,6.903446674346924,-4.514207363128662,1.1266956329345703,-1.718217372894287,-2.8449130058288574,1.1266956329345703,0.8954172134399414,0.9216400980949402,0.9935975074768066,0.9880316853523254,0.4311699867248535,353.4925537109375,339.33148193359375,1.0204442739486694,-0.3825775682926178,2.6529123783111572,46.089255809783936,53.910744190216064
ILSVRC2012_val_00011035.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011035.JPEG,108,108,108,True,True,clean_correct_blur_correct,11.046393394470215,8.257500648498535,-2.7888927459716797,3.6840929985046387,1.024813175201416,-2.6592798233032227,3.6840929985046387,1.024813175201416,0.9406460523605347,0.9977836012840271,0.9950856566429138,0.48588261008262634,345.3973083496094,411.9787292480469,1.2504949569702148,1.9664642810821533,3.3630526065826416,67.64569878578186,32.35430419445038
ILSVRC2012_val_00011036.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011036.JPEG,297,360,98,False,False,clean_wrong_blur_wrong,1.0152606964111328,1.4528692960739136,0.43760859966278076,-9.28323745727539,-5.345180034637451,3.9380574226379395,2.7873268127441406,0.2517719268798828,0.8557741641998291,0.9906798601150513,0.981956958770752,0.8058798909187317,400.3144226074219,541.3465576171875,1.4572267532348633,4.30525016784668,6.263858795166016,73.58867526054382,26.411321759223938
ILSVRC2012_val_00011037.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011037.JPEG,59,59,59,True,True,clean_correct_blur_correct,14.483169555664062,13.805723190307617,-0.6774463653564453,5.728055000305176,5.003571510314941,-0.7244834899902344,5.728055000305176,5.003571510314941,0.9391508102416992,0.9958257079124451,0.9913251996040344,0.37341025471687317,376.1533508300781,402.6832275390625,1.119541049003601,0.97921222448349,2.652940511703491,60.6442391872406,39.3557608127594
ILSVRC2012_val_00011038.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011038.JPEG,403,628,628,False,False,clean_wrong_blur_wrong,5.302302360534668,3.751826286315918,-1.55047607421875,-9.008278846740723,-3.2861084938049316,5.722170352935791,5.079171180725098,0.5268254280090332,0.9376203417778015,0.9962885975837708,0.9914290904998779,0.3859591484069824,358.7012023925781,383.2287292480469,1.1221626996994019,1.02303946018219,2.8008768558502197,61.09291911125183,38.90707790851593
ILSVRC2012_val_00011039.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011039.JPEG,368,369,369,False,False,clean_wrong_blur_wrong,9.085975646972656,10.18624496459961,1.1002693176269531,-5.400074005126953,-2.3598527908325195,3.0402212142944336,5.400074005126953,2.3598527908325195,0.8999767899513245,0.993480920791626,0.9877042174339294,0.5094330906867981,408.5148010253906,444.8849792480469,1.1505098342895508,1.2648210525512695,3.895164728164673,60.24484038352966,39.75515961647034
ILSVRC2012_val_00011040.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011040.JPEG,993,993,993,True,True,clean_correct_blur_correct,15.701353073120117,14.619949340820312,-1.0814037322998047,8.454549789428711,6.425075531005859,-2.0294742584228516,8.454549789428711,6.425075531005859,0.9481140375137329,0.9966052174568176,0.9931312203407288,0.3143879771232605,376.1159973144531,367.8203125,1.0076611042022705,-0.20249734818935394,2.3284389972686768,46.56008183956146,53.43940258026123
ILSVRC2012_val_00011041.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011041.JPEG,61,61,763,True,False,clean_correct_blur_wrong,13.258529663085938,3.1203408241271973,-10.138189315795898,4.271927833557129,-1.6921982765197754,-5.964126110076904,4.271927833557129,0.05951642990112305,0.9200049638748169,0.9977023601531982,0.9945399165153503,0.6419489979743958,376.02777099609375,475.7999572753906,1.37828528881073,3.296370029449463,5.058376312255859,73.0939269065857,26.906073093414307
ILSVRC2012_val_00011042.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011042.JPEG,342,342,341,True,False,clean_correct_blur_wrong,13.831059455871582,12.302861213684082,-1.5281982421875,0.7708683013916016,-0.14689159393310547,-0.917759895324707,0.7708683013916016,0.14689159393310547,0.8820276260375977,0.9897557497024536,0.980976939201355,0.5326837301254272,376.3061218261719,404.3236083984375,1.1648402214050293,0.9981523156166077,3.3571743965148926,59.53323245048523,40.46676754951477
ILSVRC2012_val_00011043.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011043.JPEG,343,343,276,True,False,clean_correct_blur_wrong,14.267245292663574,9.16064739227295,-5.106597900390625,4.427124977111816,-0.759821891784668,-5.186946868896484,4.427124977111816,0.759821891784668,0.8859784007072449,0.9926009774208069,0.985558807849884,0.6049626469612122,383.23095703125,455.0502624511719,1.250824213027954,2.250331163406372,4.500790119171143,65.0541603565216,34.94584262371063
ILSVRC2012_val_00011044.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011044.JPEG,44,44,26,True,False,clean_correct_blur_wrong,13.9539155960083,8.884551048278809,-5.069364547729492,3.7934913635253906,-1.7977962493896484,-5.591287612915039,3.7934913635253906,1.7977962493896484,0.9531016945838928,0.9960821270942688,0.9925541281700134,0.3161536455154419,378.581787109375,371.8871154785156,1.0077488422393799,-0.039524760097265244,2.2490265369415283,50.21962523460388,49.78037476539612
ILSVRC2012_val_00011045.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011045.JPEG,976,978,978,False,False,clean_wrong_blur_wrong,8.401422500610352,5.655026435852051,-2.746396064758301,-1.5434627532958984,-0.5749502182006836,0.9685125350952148,1.5434627532958984,0.5749502182006836,0.934575617313385,0.9954878091812134,0.9901020526885986,0.41413450241088867,357.1083679199219,384.5980224609375,1.1313716173171997,1.0040111541748047,2.944567918777466,60.55710315704346,39.44289982318878
ILSVRC2012_val_00011046.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011046.JPEG,833,833,833,True,True,clean_correct_blur_correct,14.599451065063477,12.35114574432373,-2.248305320739746,7.007047653198242,4.957652568817139,-2.0493950843811035,7.007047653198242,4.957652568817139,0.9259670972824097,0.9947194457054138,0.9898956418037415,0.414341002702713,368.5727844238281,386.979736328125,1.0830355882644653,0.5180858969688416,2.916624069213867,54.90948557853699,45.09051740169525
ILSVRC2012_val_00011047.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011047.JPEG,451,451,451,True,True,clean_correct_blur_correct,16.01449203491211,15.935297012329102,-0.07919502258300781,11.792943000793457,12.26425838470459,0.4713153839111328,11.792943000793457,12.26425838470459,0.89162677526474,0.9899823665618896,0.9807665348052979,0.4714008569717407,399.56341552734375,418.5006103515625,1.115851879119873,0.7571337223052979,3.1981451511383057,57.34665393829346,42.65334606170654
ILSVRC2012_val_00011048.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011048.JPEG,831,831,831,True,True,clean_correct_blur_correct,12.996575355529785,11.409038543701172,-1.5875368118286133,4.150286674499512,3.219132423400879,-0.9311542510986328,4.150286674499512,3.219132423400879,0.9404007196426392,0.9965449571609497,0.9928291440010071,0.378702312707901,336.1553649902344,354.753662109375,1.0796624422073364,0.5005316138267517,2.665057897567749,55.60939908027649,44.39060091972351
ILSVRC2012_val_00011049.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011049.JPEG,258,258,258,True,True,clean_correct_blur_correct,15.37550163269043,14.582820892333984,-0.7926807403564453,9.791975021362305,7.407938480377197,-2.3840365409851074,9.791975021362305,7.407938480377197,0.9439412951469421,0.9960547685623169,0.9911640882492065,0.3462636172771454,347.288818359375,357.2768249511719,1.0669556856155396,0.3641557991504669,2.323885440826416,54.02344465255737,45.97655534744263
ILSVRC2012_val_00011050.JPEG,/home/dr-yougart/Desktop/vit_mi/Dataset/ILSVRC2012_img_val/ILSVRC2012_val_00011050.JPEG,469,827,766,False,False,clean_wrong_blur_wrong,7.39144229888916,5.1837053298950195,-2.2077369689941406,-5.047595024108887,-3.759489059448242,1.2881059646606445,4.007237434387207,0.09540081024169922,0.9250503182411194,0.9955838322639465,0.9913487434387207,0.4067881107330322,378.2835693359375,401.0718994140625,1.1049007177352905,0.8714406490325928,3.1709535121917725,58.72555375099182,41.27444922924042
